year,team_name,fg_pg,ft_pg,three_pt_pg,orb_pg,drb_pg,ast_pg,stl_pg,blk_pg,tov_pg,pf_pg,pt_pg,opnt_pt_pg,fg_pct,three_p_pct,ft_pct,wl_pct,conf_wl_pct,srs,sos
2022.0,Temple,22.379310344827587,15.275862068965518,6.724137931034483,12.275862068965518,38.33531510107015,11.793103448275861,6.758620689655173,4.655172413793103,12.551724137931034,18.379310344827587,66.75862068965517,66.44827586206897,0.395,0.311,0.679,0.586,0.5882352941176471,4.61,4.3
2022.0,Tennessee,26.142857142857142,12.457142857142857,8.714285714285714,11.685714285714285,36.52326530612245,16.457142857142856,9.314285714285715,4.285714285714286,12.257142857142858,16.914285714285715,73.45714285714286,62.94285714285714,0.434,0.36,0.715,0.771,0.7777777777777778,20.46,9.94
2022.0,Tennessee State,25.78125,13.15625,6.59375,10.375,34.67578125,12.28125,6.75,3.34375,13.875,19.0625,71.3125,70.1875,0.445,0.35,0.715,0.438,0.4444444444444444,-9.34,-7.31
2022.0,Tennessee Tech,28.03125,9.6875,7.0,11.59375,36.7314453125,16.0,7.25,3.71875,13.25,14.5,72.75,73.65625,0.449,0.342,0.661,0.344,0.4117647058823529,-7.27,-3.03
2022.0,Tennessee-Martin,25.4,11.266666666666667,6.833333333333333,11.666666666666666,36.477777777777774,11.766666666666667,6.6,4.366666666666666,13.333333333333334,18.1,68.9,73.53333333333333,0.415,0.299,0.7,0.267,0.2222222222222222,-11.13,-3.02
2022.0,Texas,24.470588235294116,13.235294117647058,6.617647058823529,10.382352941176471,32.95934256055363,13.235294117647058,7.676470588235294,3.3823529411764706,11.558823529411764,17.88235294117647,68.79411764705883,60.64705882352941,0.441,0.33,0.746,0.647,0.5555555555555556,17.01,8.87
2022.0,Texas A&M,25.85,14.5,6.5,12.075,35.173125,13.525,9.95,3.4,13.1,17.525,72.7,66.075,0.443,0.325,0.703,0.675,0.5,12.93,7.42
2022.0,Texas A&M-Corpus Christi,26.942857142857143,16.34285714285714,6.4,12.771428571428572,37.949387755102045,15.085714285714285,8.514285714285714,1.7714285714285714,14.057142857142857,20.314285714285713,76.62857142857143,70.11428571428571,0.443,0.336,0.737,0.657,0.5,-6.78,-9.1
2022.0,Texas Southern,25.09375,13.21875,5.625,11.84375,39.0361328125,10.71875,5.5625,5.15625,14.9375,17.6875,69.03125,66.09375,0.433,0.314,0.679,0.594,0.7222222222222222,-3.3,-6.24
2022.0,Texas State,25.482758620689655,13.172413793103448,6.310344827586207,10.068965517241379,33.204518430439954,12.206896551724139,6.482758620689655,3.5517241379310347,12.344827586206897,17.06896551724138,70.44827586206897,63.241379310344826,0.462,0.374,0.752,0.724,0.8,0.14,-2.86
