year_string,team_1_name,team_1_score,team_2_name,team_2_score,date_string
2011,Arkansas,71,Seton Hall,62,8-Dec
2011,Arkansas,87,Mississippi Valley State,64,15-Dec
2011,Arkansas,62,Texas A&M,71,18-Dec
2011,Arkansas,67,Texas Southern,59,22-Dec
2011,Arkansas,87,North Carolina A&T,59,29-Dec
2011,Arkansas,87,Texas-Arlington,74,31-Dec
2011,Arkansas,46,Texas,79,4-Jan
2011,Arkansas,68,Tennessee,65,8-Jan
2011,Arkansas,53,Louisiana State,56,12-Jan
2011,Arkansas,74,South Carolina,81,19-Jan
2011,Arkansas,43,Florida,75,22-Jan
2011,Arkansas,73,Auburn,64,25-Jan
2011,Arkansas,89,Vanderbilt,78,29-Jan
2011,Arkansas,59,Georgia,60,2-Feb
2011,Arkansas,60,Mississippi,69,5-Feb
2011,Arkansas,56,Mississippi State,67,9-Feb
2011,Arkansas,80,Louisiana State,61,12-Feb
2011,Arkansas,94,Florida A&M,55,16-Feb
2011,Arkansas,77,Kentucky,76,23-Feb
2011,Arkansas,57,Auburn,55,26-Feb
2011,Arkansas,78,Mississippi State,88,2-Mar
2011,Arkansas,74,Mississippi,84,5-Mar
2011,Arkansas,68,Tennessee,74,10-Mar
2011,Army,66,Vassar,49,12-Nov
2011,Army,87,Central Connecticut State,101,15-Nov
2011,Army,63,NJIT,60,18-Nov
2011,Army,76,Bryant,66,20-Nov
2011,Army,72,Binghamton,58,23-Nov
2011,Army,79,Yale,87,27-Nov
2011,Army,54,Buffalo,56,1-Dec
2011,Army,52,Pennsylvania,68,4-Dec
2011,Army,71,New Hampshire,63,9-Dec
2011,Army,68,Dartmouth,71,11-Dec
2011,Army,85,Long Island University,91,19-Dec
2011,Army,88,Brown,86,21-Dec
2011,Army,66,Texas-Rio Grande Valley,58,29-Dec
2011,Army,61,Fairfield,68,31-Dec
2011,Army,67,Dartmouth,47,3-Jan
2011,Army,73,Colgate,66,8-Jan
2011,Army,54,Holy Cross,68,12-Jan
2011,Army,75,Lehigh,72,15-Jan
2011,Army,81,Navy,85,22-Jan
2011,Army,60,Lafayette,83,26-Jan
2011,Army,90,Bucknell,70,29-Jan
2011,Army,71,Colgate,77,5-Feb
2011,Army,75,Holy Cross,85,9-Feb
2011,Army,64,Lehigh,78,12-Feb
2011,Army,58,Navy,75,19-Feb
2011,Army,46,Lafayette,67,23-Feb
2011,Army,64,Bucknell,78,26-Feb
2011,Army,51,Bucknell,78,2-Mar
2011,Auburn,69,North Carolina-Asheville,70,12-Nov
2011,Auburn,68,Samford,79,19-Nov
2011,Auburn,54,Campbell,61,20-Nov
2011,Auburn,68,Middle Tennessee,66,21-Nov
2011,Auburn,55,Jacksonville,69,27-Nov
2011,Auburn,78,Georgia Southwestern,50,30-Nov
2011,Auburn,54,Rutgers,63,11-Dec
2011,Auburn,49,South Florida,61,15-Dec
2011,Auburn,59,Presbyterian,62,18-Dec
2011,Auburn,68,South Carolina Upstate,54,21-Dec
2011,Auburn,88,Georgia Southern,84,29-Dec
2011,Auburn,63,Grambling,45,31-Dec
2011,Auburn,65,Florida State,60,3-Jan
2011,Auburn,55,Louisiana State,62,8-Jan
2011,Auburn,54,Kentucky,78,11-Jan
2011,Auburn,66,Mississippi State,85,16-Jan
2011,Auburn,40,Florida,45,20-Jan
2011,Auburn,79,South Carolina,64,29-Jan
2011,Auburn,56,Tennessee,69,3-Feb
2011,Auburn,72,Georgia,81,5-Feb
2011,Auburn,65,Mississippi State,62,12-Feb
2011,Auburn,59,Mississippi,90,16-Feb
2011,Auburn,60,Vanderbilt,77,19-Feb
2011,Auburn,76,Mississippi,73,2-Mar
2011,Auburn,60,Louisiana State,51,5-Mar
2011,Auburn,51,Georgia,69,10-Mar
2011,Austin Peay,64,Saint Louis,62,12-Nov
2011,Austin Peay,70,Chattanooga,67,15-Nov
2011,Austin Peay,101,Lipscomb,104,18-Nov
2011,Austin Peay,65,Southern Illinois,72,21-Nov
2011,Austin Peay,65,Purdue,87,23-Nov
2011,Austin Peay,70,Charleston Southern,64,26-Nov
2011,Austin Peay,70,Oakland,78,27-Nov
2011,Austin Peay,78,Southeast Missouri State,60,2-Dec
2011,Austin Peay,77,Eastern Illinois,73,4-Dec
2011,Austin Peay,70,Lipscomb,73,7-Dec
2011,Austin Peay,112,Fontbonne,52,11-Dec
2011,Austin Peay,68,Memphis,70,16-Dec
2011,Austin Peay,78,Eastern Kentucky,51,18-Dec
2011,Austin Peay,86,Morehead State,85,21-Dec
2011,Austin Peay,101,Brescia,46,28-Dec
2011,Austin Peay,89,Chattanooga,57,3-Jan
2011,Austin Peay,66,Murray State,64,8-Jan
2011,Austin Peay,71,Tennessee-Martin,61,10-Jan
2011,Austin Peay,74,Tennessee State,76,15-Jan
2011,Austin Peay,68,Tennessee Tech,71,20-Jan
2011,Austin Peay,80,Jacksonville State,66,22-Jan
2011,Austin Peay,61,Eastern Kentucky,52,27-Jan
2011,Austin Peay,56,Morehead State,69,29-Jan
2011,Austin Peay,82,Tennessee-Martin,53,3-Feb
2011,Austin Peay,58,Murray State,67,5-Feb
2011,Austin Peay,64,Tennessee Tech,70,7-Feb
2011,Austin Peay,79,Tennessee State,64,12-Feb
2011,Austin Peay,73,Jacksonville State,70,15-Feb
2011,Austin Peay,69,Fairfield,76,19-Feb
2011,Austin Peay,65,Eastern Illinois,56,24-Feb
2011,Austin Peay,75,Southeast Missouri State,52,26-Feb
2011,Austin Peay,76,Southeast Missouri State,60,3-Mar
2011,Austin Peay,49,Morehead State,68,4-Mar
2011,Austin Peay,80,Boise State,83,15-Mar
2011,Ball State,77,Eastern Illinois,46,14-Nov
2011,Ball State,75,Indiana State,60,17-Nov
2011,Ball State,55,Butler,88,20-Nov
2011,Ball State,73,St. John's (NY),78,25-Nov
2011,Ball State,73,Southern Utah,54,26-Nov
2011,Ball State,44,Alaska-Anchorage,62,27-Nov
2011,Ball State,58,Eastern Illinois,51,8-Dec
2011,Ball State,79,DePaul,77,11-Dec
2011,Ball State,95,Mount St. Joseph,43,21-Dec
2011,Ball State,52,Valparaiso,69,28-Dec
2011,Ball State,80,North Carolina A&T,68,31-Dec
2011,Ball State,76,Southern Illinois-Edwardsville,46,3-Jan
2011,Ball State,75,Northern Illinois,70,8-Jan
2011,Ball State,72,Western Michigan,63,12-Jan
2011,Ball State,64,Central Michigan,55,15-Jan
2011,Ball State,60,Eastern Michigan,51,19-Jan
2011,Ball State,70,Toledo,60,22-Jan
2011,Ball State,48,Morehead State,50,24-Jan
2011,Ball State,53,Kent State,66,27-Jan
2011,Ball State,60,Ohio,61,29-Jan
2011,Ball State,75,Miami (OH),89,1-Feb
2011,Ball State,72,Buffalo,71,5-Feb
2011,Ball State,64,Bowling Green State,65,9-Feb
2011,Ball State,83,Toledo,62,15-Feb
2011,Ball State,61,Wofford,66,19-Feb
2011,Ball State,64,Eastern Michigan,49,23-Feb
2011,Ball State,65,Central Michigan,58,26-Feb
2011,Ball State,70,Western Michigan,87,2-Mar
2011,Ball State,67,Northern Illinois,57,5-Mar
2011,Ball State,76,Ohio,73,10-Mar
2011,Ball State,68,Kent State,79,11-Mar
2011,Baylor,87,Grambling,52,12-Nov
2011,Baylor,74,La Salle,64,16-Nov
2011,Baylor,63,Jackson State,49,18-Nov
2011,Baylor,72,Lipscomb,60,22-Nov
2011,Baylor,90,Prairie View,45,29-Nov
2011,Baylor,83,Bethune-Cookman,39,15-Dec
2011,Baylor,64,Gonzaga,68,18-Dec
2011,Baylor,83,San Diego,50,22-Dec
2011,Baylor,71,Washington State,77,23-Dec
2011,Baylor,61,Florida State,68,25-Dec
2011,Baylor,68,Texas Southern,60,2-Jan
2011,Baylor,89,Morgan State,72,4-Jan
2011,Baylor,71,Texas Tech,59,8-Jan
2011,Baylor,74,Oklahoma,61,11-Jan
2011,Baylor,57,Iowa State,72,15-Jan
2011,Baylor,65,Kansas,85,17-Jan
2011,Baylor,76,Oklahoma State,57,22-Jan
2011,Baylor,61,Kansas State,69,24-Jan
2011,Baylor,70,Colorado,66,29-Jan
2011,Baylor,66,Oklahoma,73,2-Feb
2011,Baylor,76,Texas A&M,74,5-Feb
2011,Baylor,74,Nebraska,70,9-Feb
2011,Baylor,60,Texas,69,12-Feb
2011,Baylor,64,Wayland Baptist,50,15-Feb
2011,Baylor,69,Texas Tech,78,19-Feb
2011,Baylor,59,Missouri,77,23-Feb
2011,Baylor,58,Texas A&M,51,26-Feb
2011,Baylor,60,Oklahoma State,71,1-Mar
2011,Baylor,54,Texas,60,5-Mar
2011,Baylor,67,Oklahoma,84,9-Mar
2011,Belmont,76,Tennessee,85,16-Nov
2011,Belmont,102,Marist,74,22-Nov
2011,Belmont,71,Winthrop,44,23-Nov
2011,Belmont,87,Tennessee State,72,29-Nov
2011,Belmont,89,Mercer,67,2-Dec
2011,Belmont,76,Vanderbilt,85,4-Dec
2011,Belmont,88,Middle Tennessee,87,7-Dec
2011,Belmont,87,Kennesaw State,60,16-Dec
2011,Belmont,98,Troy,63,18-Dec
2011,Belmont,65,Tennessee,66,23-Dec
2011,Belmont,83,Miami (OH),72,30-Dec
2011,Belmont,83,Florida Gulf Coast,51,3-Jan
2011,Belmont,70,Stetson,53,5-Jan
2011,Belmont,91,North Florida,59,8-Jan
2011,Belmont,81,Jacksonville,50,10-Jan
2011,Belmont,88,Lipscomb,52,13-Jan
2011,Belmont,90,Campbell,55,15-Jan
2011,Belmont,67,South Carolina Upstate,62,21-Jan
2011,Belmont,72,East Tennessee State,62,23-Jan
2011,Belmont,64,Lipscomb,73,25-Jan
2011,Belmont,89,Florida Gulf Coast,56,28-Jan
2011,Belmont,82,Stetson,64,30-Jan
2011,Belmont,76,Jacksonville,70,3-Feb
2011,Belmont,69,North Florida,67,5-Feb
2011,Belmont,78,Campbell,57,12-Feb
2011,Belmont,68,East Tennessee State,58,17-Feb
2011,Belmont,81,South Carolina Upstate,49,19-Feb
2011,Belmont,75,Mercer,64,24-Feb
2011,Belmont,88,Kennesaw State,41,26-Feb
2011,Belmont,72,Kennesaw State,57,2-Mar
2011,Belmont,80,Mercer,72,4-Mar
2011,Belmont,87,North Florida,46,5-Mar
2011,Belmont,58,Wisconsin,72,17-Mar
2011,Bethune-Cookman,85,Edward Waters,49,13-Nov
2011,Bethune-Cookman,78,Stetson,66,16-Nov
2011,Bethune-Cookman,61,Santa Clara,75,21-Nov
2011,Bethune-Cookman,65,Texas A&M-Corpus Christi,69,26-Nov
2011,Bethune-Cookman,45,Northern Colorado,69,27-Nov
2011,Bethune-Cookman,74,Florida Christian,49,1-Dec
2011,Bethune-Cookman,62,Florida A&M,55,4-Dec
2011,Bethune-Cookman,59,Central Florida,76,11-Dec
2011,Bethune-Cookman,69,Webber,58,13-Dec
2011,Bethune-Cookman,60,Jacksonville,67,30-Dec
2011,Bethune-Cookman,87,Carver Bible,66,4-Jan
2011,Bethune-Cookman,85,Norfolk State,83,8-Jan
2011,Bethune-Cookman,72,North Carolina A&T,69,10-Jan
2011,Bethune-Cookman,61,Delaware State,60,15-Jan
2011,Bethune-Cookman,71,Maryland-Eastern Shore,64,17-Jan
2011,Bethune-Cookman,56,Hampton,68,22-Jan
2011,Bethune-Cookman,56,Howard,49,24-Jan
2011,Bethune-Cookman,61,South Carolina State,60,29-Jan
2011,Bethune-Cookman,67,North Carolina Central,64,31-Jan
2011,Bethune-Cookman,79,Coppin State,90,5-Feb
2011,Bethune-Cookman,57,Morgan State,65,7-Feb
2011,Bethune-Cookman,61,Delaware State,48,12-Feb
2011,Bethune-Cookman,86,Maryland-Eastern Shore,50,14-Feb
2011,Bethune-Cookman,78,Hampton,76,19-Feb
2011,Bethune-Cookman,66,Howard,64,21-Feb
2011,Bethune-Cookman,76,South Carolina State,72,26-Feb
2011,Bethune-Cookman,73,North Carolina Central,60,28-Feb
2011,Bethune-Cookman,73,Florida A&M,71,3-Mar
2011,Bethune-Cookman,66,South Carolina State,50,9-Mar
2011,Bethune-Cookman,48,Morgan State,61,11-Mar
2011,Bethune-Cookman,54,Virginia Tech,79,16-Mar
2011,Binghamton,62,Colgate,60,13-Nov
2011,Binghamton,38,Bucknell,66,17-Nov
2011,Binghamton,44,St. Bonaventure,69,21-Nov
2011,Binghamton,39,Drexel,79,28-Nov
2011,Binghamton,45,Canisius,55,30-Nov
2011,Binghamton,85,Hofstra,89,8-Dec
2011,Binghamton,70,Manhattan,69,11-Dec
2011,Binghamton,69,Cornell,68,18-Dec
2011,Binghamton,56,Saint Peter's,61,21-Dec
2011,Binghamton,60,Marshall,85,28-Dec
2011,Binghamton,74,Morehead State,80,30-Dec
2011,Binghamton,64,La Salle,87,2-Jan
2011,Binghamton,66,New Hampshire,61,8-Jan
2011,Binghamton,57,Stony Brook,50,10-Jan
2011,Binghamton,83,Maryland-Baltimore County,75,12-Jan
2011,Binghamton,51,Maine,77,15-Jan
2011,Binghamton,61,Hartford,72,17-Jan
2011,Binghamton,52,Vermont,70,23-Jan
2011,Binghamton,66,Boston University,71,26-Jan
2011,Binghamton,74,Maine,77,29-Jan
2011,Binghamton,79,Maryland-Baltimore County,83,3-Feb
2011,Binghamton,59,New Hampshire,65,5-Feb
2011,Binghamton,51,Vermont,60,13-Feb
2011,Binghamton,77,Hartford,47,16-Feb
2011,Binghamton,51,Boston University,53,24-Feb
2011,Binghamton,42,Stony Brook,67,27-Feb
2011,Binghamton,91,Maryland-Baltimore County,65,3-Mar
2011,Binghamton,46,Vermont,57,5-Mar
2011,Boise State,78,Western State,52,13-Nov
2011,Boise State,65,San Diego,60,19-Nov
2011,Boise State,67,UC-Davis,47,21-Nov
2011,Boise State,83,Eastern Washington,54,24-Nov
2011,Boise State,65,Denver,52,27-Nov
2011,Boise State,80,Northern Illinois,51,29-Nov
2011,Boise State,66,Long Beach State,69,5-Dec
2011,Boise State,72,Nevada-Las Vegas,75,8-Dec
2011,Boise State,69,Drake,72,12-Dec
2011,Boise State,84,Utah,86,17-Dec
2011,Boise State,91,Texas-Rio Grande Valley,62,19-Dec
2011,Boise State,79,Portland,88,22-Dec
2011,Boise State,71,Louisiana Tech,60,29-Dec
2011,Boise State,81,New Mexico State,78,31-Dec
2011,Boise State,102,San Jose State,101,6-Jan
2011,Boise State,79,Hawaii,55,8-Jan
2011,Boise State,59,Utah State,68,13-Jan
2011,Boise State,67,Nevada,69,15-Jan
2011,Boise State,70,Idaho,67,22-Jan
2011,Boise State,87,New Mexico State,96,27-Jan
2011,Boise State,60,Louisiana Tech,70,29-Jan
2011,Boise State,66,Hawaii,73,3-Feb
2011,Boise State,49,Utah State,77,5-Feb
2011,Boise State,75,Fresno State,61,10-Feb
2011,Boise State,69,Idaho,63,12-Feb
2011,Boise State,78,UC-Santa Barbara,76,19-Feb
2011,Boise State,70,Fresno State,56,24-Feb
2011,Boise State,72,Nevada,66,26-Feb
2011,Boise State,95,Cal State Bakersfield,59,2-Mar
2011,Boise State,66,San Jose State,51,5-Mar
2011,Boise State,81,New Mexico State,63,11-Mar
2011,Boise State,69,Utah State,77,12-Mar
2011,Boise State,75,Evansville,69,21-Mar
2011,Boise State,71,Oregon,79,23-Mar
2011,Boston College,79,St. Francis (NY),49,12-Nov
2011,Boston College,67,Yale,75,18-Nov
2011,Boston College,69,Holy Cross,54,22-Nov
2011,Boston College,67,Texas A&M,65,25-Nov
2011,Boston College,55,Wisconsin,65,26-Nov
2011,Boston College,68,University of California,46,28-Nov
2011,Boston College,88,Indiana,76,1-Dec
2011,Boston College,76,Massachusetts,71,4-Dec
2011,Boston College,88,Providence,86,8-Dec
2011,Boston College,79,Maryland,75,12-Dec
2011,Boston College,93,Bryant,77,19-Dec
2011,Boston College,84,Bucknell,80,22-Dec
2011,Boston College,65,Rhode Island,67,29-Dec
2011,Boston College,85,South Carolina,70,1-Jan
2011,Boston College,69,Harvard,78,5-Jan
2011,Boston College,86,Georgia Tech,75,8-Jan
2011,Boston College,75,North Carolina State,66,11-Jan
2011,Boston College,71,Miami (FL),72,15-Jan
2011,Boston College,70,Virginia,67,19-Jan
2011,Boston College,51,Florida State,67,22-Jan
2011,Boston College,68,Duke,84,27-Jan
2011,Boston College,74,North Carolina,106,1-Feb
2011,Boston College,58,Virginia Tech,56,5-Feb
2011,Boston College,69,Clemson,77,8-Feb
2011,Boston College,76,Maryland,72,12-Feb
2011,Boston College,46,North Carolina,48,19-Feb
2011,Boston College,64,Miami (FL),73,23-Feb
2011,Boston College,63,Virginia,44,26-Feb
2011,Boston College,76,Virginia Tech,61,1-Mar
2011,Boston College,84,Wake Forest,68,6-Mar
2011,Boston College,81,Wake Forest,67,10-Mar
2011,Boston College,47,Clemson,70,11-Mar
2011,Boston College,82,McNeese State,64,15-Mar
2011,Boston College,67,Northwestern,85,19-Mar
2011,Boston University,64,Northeastern,66,12-Nov
2011,Boston University,76,George Washington,67,16-Nov
2011,Boston University,66,Villanova,82,17-Nov
2011,Boston University,58,Marist,37,19-Nov
2011,Boston University,50,Hampton,51,22-Nov
2011,Boston University,66,Nevada,57,23-Nov
2011,Boston University,66,Cornell,61,27-Nov
2011,Boston University,57,Kentucky,91,30-Nov
2011,Boston University,49,Bucknell,52,4-Dec
2011,Boston University,81,La Salle,84,9-Dec
2011,Boston University,71,Harvard,87,11-Dec
2011,Boston University,85,Saint Joseph's,79,21-Dec
2011,Boston University,81,Quinnipiac,82,29-Dec
2011,Boston University,54,Massachusetts,71,31-Dec
2011,Boston University,52,Maine,65,2-Jan
2011,Boston University,61,New Hampshire,54,4-Jan
2011,Boston University,74,Vermont,65,9-Jan
2011,Boston University,67,Maryland-Baltimore County,71,17-Jan
2011,Boston University,67,Stony Brook,62,20-Jan
2011,Boston University,55,Hartford,59,22-Jan
2011,Boston University,48,New Hampshire,60,29-Jan
2011,Boston University,88,Maine,78,1-Feb
2011,Boston University,62,Stony Brook,49,4-Feb
2011,Boston University,61,Hartford,50,12-Feb
2011,Boston University,85,Maryland-Baltimore County,53,15-Feb
2011,Boston University,70,Canisius,62,19-Feb
2011,Boston University,66,Vermont,64,27-Feb
2011,Boston University,69,New Hampshire,60,5-Mar
2011,Boston University,55,Hartford,49,6-Mar
2011,Boston University,56,Stony Brook,54,12-Mar
2011,Boston University,53,Kansas,72,18-Mar
2011,Bowling Green State,52,Howard,54,12-Nov
2011,Bowling Green State,81,Ohio Dominican,55,15-Nov
2011,Bowling Green State,50,Michigan,69,18-Nov
2011,Bowling Green State,54,Duquesne,90,22-Nov
2011,Bowling Green State,61,Niagara,65,26-Nov
2011,Bowling Green State,62,Detroit Mercy,71,27-Nov
2011,Bowling Green State,39,Michigan State,74,4-Dec
2011,Bowling Green State,52,Western Kentucky,59,8-Dec
2011,Bowling Green State,76,Florida International,67,12-Dec
2011,Bowling Green State,69,Milwaukee,72,18-Dec
2011,Bowling Green State,70,Manhattan,57,22-Dec
2011,Bowling Green State,70,Texas-San Antonio,59,30-Dec
2011,Bowling Green State,67,Saint Louis,61,1-Jan
2011,Bowling Green State,74,Buffalo,71,8-Jan
2011,Bowling Green State,63,Kent State,80,11-Jan
2011,Bowling Green State,62,Miami (OH),53,16-Jan
2011,Bowling Green State,73,Ohio,61,19-Jan
2011,Bowling Green State,70,Toledo,64,25-Jan
2011,Bowling Green State,68,Eastern Michigan,63,29-Jan
2011,Bowling Green State,73,Northern Illinois,70,2-Feb
2011,Bowling Green State,61,Western Michigan,75,5-Feb
2011,Bowling Green State,64,Central Michigan,69,12-Feb
2011,Bowling Green State,76,Youngstown State,83,19-Feb
2011,Bowling Green State,60,Ohio,70,23-Feb
2011,Bowling Green State,77,Miami (OH),84,26-Feb
2011,Bowling Green State,57,Kent State,63,1-Mar
2011,Bowling Green State,73,Buffalo,63,5-Mar
2011,Bowling Green State,74,Northern Illinois,54,8-Mar
2011,Bowling Green State,56,Western Michigan,67,10-Mar
2011,Bradley,66,Texas A&M-Kingsville,55,12-Nov
2011,Bradley,66,Northern Illinois,63,16-Nov
2011,Bradley,59,Loyola Marymount,57,17-Nov
2011,Bradley,64,Southern California,63,20-Nov
2011,Bradley,68,Texas Christian,74,21-Nov
2011,Bradley,56,Eastern Illinois,63,24-Nov
2011,Bradley,65,Western Carolina,66,30-Nov
2011,Bradley,60,Utah,68,4-Dec
2011,Bradley,48,Duke,83,8-Dec
2011,Bradley,64,Jackson State,55,20-Dec
2011,Bradley,73,Detroit Mercy,65,22-Dec
2011,Bradley,66,Indiana State,80,29-Dec
2011,Bradley,63,Wichita State,79,1-Jan
2011,Bradley,64,Southern Illinois,72,4-Jan
2011,Bradley,58,Drake,64,7-Jan
2011,Bradley,77,Northern Iowa,83,9-Jan
2011,Bradley,53,Indiana State,59,12-Jan
2011,Bradley,67,Missouri State,78,16-Jan
2011,Bradley,68,Creighton,81,19-Jan
2011,Bradley,67,Evansville,70,23-Jan
2011,Bradley,78,Illinois State,79,26-Jan
2011,Bradley,41,Wichita State,61,29-Jan
2011,Bradley,69,Creighton,61,1-Feb
2011,Bradley,69,Southern Illinois,66,5-Feb
2011,Bradley,69,Missouri State,77,9-Feb
2011,Bradley,68,Evansville,54,12-Feb
2011,Bradley,70,Northern Iowa,80,15-Feb
2011,Bradley,81,Tennessee-Martin,75,19-Feb
2011,Bradley,50,Illinois State,51,22-Feb
2011,Bradley,90,Drake,64,26-Feb
2011,Bradley,63,Drake,48,3-Mar
2011,Bradley,56,Wichita State,70,4-Mar
2011,Brigham Young,83,Fresno State,56,12-Nov
2011,Brigham Young,78,Utah State,72,17-Nov
2011,Brigham Young,109,Chicago State,60,20-Nov
2011,Brigham Young,86,Mississippi Valley State,36,23-Nov
2011,Brigham Young,77,South Florida,75,26-Nov
2011,Brigham Young,74,Saint Mary's (CA),73,27-Nov
2011,Brigham Young,77,Creighton,65,1-Dec
2011,Brigham Young,78,Hawaii,57,4-Dec
2011,Brigham Young,86,Vermont,58,8-Dec
2011,Brigham Young,79,UCLA,86,18-Dec
2011,Brigham Young,72,Weber State,66,21-Dec
2011,Brigham Young,89,Texas-El Paso,68,23-Dec
2011,Brigham Young,90,Buffalo,82,30-Dec
2011,Brigham Young,93,Fresno Pacific,57,1-Jan
2011,Brigham Young,89,Nevada-Las Vegas,77,5-Jan
2011,Brigham Young,104,Utah,79,11-Jan
2011,Brigham Young,83,Texas Christian,67,18-Jan
2011,Brigham Young,94,Colorado State,85,22-Jan
2011,Brigham Young,71,San Diego State,58,26-Jan
2011,Brigham Young,77,New Mexico,86,29-Jan
2011,Brigham Young,69,Wyoming,62,2-Feb
2011,Brigham Young,78,Nevada-Las Vegas,64,5-Feb
2011,Brigham Young,72,Utah,59,12-Feb
2011,Brigham Young,79,Texas Christian,56,19-Feb
2011,Brigham Young,84,Colorado State,76,23-Feb
2011,Brigham Young,80,San Diego State,67,26-Feb
2011,Brigham Young,64,New Mexico,82,2-Mar
2011,Brigham Young,102,Wyoming,78,5-Mar
2011,Brigham Young,64,Texas Christian,58,10-Mar
2011,Brigham Young,87,New Mexico,76,11-Mar
2011,Brigham Young,54,San Diego State,72,12-Mar
2011,Brigham Young,74,Wofford,66,17-Mar
2011,Brigham Young,89,Gonzaga,67,19-Mar
2011,Brigham Young,74,Florida,83,24-Mar
2011,Brown,69,Fordham,65,12-Nov
2011,Brown,67,Rhode Island,92,16-Nov
2011,Brown,81,Sacred Heart,67,20-Nov
2011,Brown,67,St. Francis (NY),63,24-Nov
2011,Brown,66,New Hampshire,70,27-Nov
2011,Brown,46,Hartford,58,2-Dec
2011,Brown,62,Maine,54,4-Dec
2011,Brown,64,Providence,91,6-Dec
2011,Brown,51,Central Connecticut State,67,29-Dec
2011,Brown,84,Bryant,71,31-Dec
2011,Brown,88,Lyndon State,55,8-Jan
2011,Brown,64,Yale,69,15-Jan
2011,Brown,87,Quinnipiac,78,17-Jan
2011,Brown,51,Yale,59,22-Jan
2011,Brown,60,Princeton,78,28-Jan
2011,Brown,78,Pennsylvania,80,29-Jan
2011,Brown,87,Columbia,79,4-Feb
2011,Brown,79,Cornell,91,5-Feb
2011,Brown,75,Dartmouth,66,11-Feb
2011,Brown,78,Harvard,85,12-Feb
2011,Brown,62,Pennsylvania,70,18-Feb
2011,Brown,75,Princeton,65,19-Feb
2011,Brown,68,Harvard,74,25-Feb
2011,Brown,100,Dartmouth,76,26-Feb
2011,Brown,66,Cornell,75,4-Mar
2011,Brown,74,Columbia,91,5-Mar
2011,Bryant,57,Cleveland State,71,12-Nov
2011,Bryant,49,Kent State,90,13-Nov
2011,Bryant,74,Iona,72,14-Nov
2011,Bryant,66,Harvard,69,24-Nov
2011,Bryant,68,Lehigh,88,28-Nov
2011,Bryant,68,Fairleigh Dickinson,78,2-Dec
2011,Bryant,53,Yale,75,8-Dec
2011,Bryant,72,Columbia,76,11-Dec
2011,Bryant,71,Michigan,87,23-Dec
2011,Bryant,71,Oberlin,42,29-Dec
2011,Bryant,57,Monmouth,66,3-Jan
2011,Bryant,55,Long Island University,75,6-Jan
2011,Bryant,67,St. Francis (NY),64,8-Jan
2011,Bryant,69,Quinnipiac,61,13-Jan
2011,Bryant,72,Sacred Heart,59,15-Jan
2011,Bryant,74,Fairleigh Dickinson,71,20-Jan
2011,Bryant,76,Monmouth,81,22-Jan
2011,Bryant,75,Wagner,80,27-Jan
2011,Bryant,62,Mount St. Mary's,60,29-Jan
2011,Bryant,38,Robert Morris,91,3-Feb
2011,Bryant,70,Saint Francis (PA),69,5-Feb
2011,Bryant,55,Central Connecticut State,71,9-Feb
2011,Bryant,85,Central Connecticut State,80,12-Feb
2011,Bryant,60,Quinnipiac,80,17-Feb
2011,Bryant,77,Sacred Heart,83,19-Feb
2011,Bryant,85,Long Island University,94,24-Feb
2011,Bryant,61,St. Francis (NY),72,26-Feb
2011,Bucknell,52,Villanova,68,12-Nov
2011,Bucknell,61,Marquette,72,14-Nov
2011,Bucknell,67,Saint Francis (PA),68,20-Nov
2011,Bucknell,71,Presbyterian,47,22-Nov
2011,Bucknell,55,Princeton,66,23-Nov
2011,Bucknell,75,James Madison,85,24-Nov
2011,Bucknell,73,Wagner,77,29-Nov
2011,Bucknell,73,Columbia,68,1-Dec
2011,Bucknell,89,La Salle,77,17-Dec
2011,Bucknell,75,Cornell,64,20-Dec
2011,Bucknell,70,Loyola (MD),59,28-Dec
2011,Bucknell,74,Dartmouth,57,30-Dec
2011,Bucknell,62,Richmond,61,2-Jan
2011,Bucknell,71,Navy,64,8-Jan
2011,Bucknell,74,Holy Cross,72,16-Jan
2011,Bucknell,75,Lafayette,56,19-Jan
2011,Bucknell,76,Colgate,49,22-Jan
2011,Bucknell,81,Lehigh,68,26-Jan
2011,Bucknell,75,Navy,49,5-Feb
2011,Bucknell,60,Holy Cross,56,12-Feb
2011,Bucknell,74,Lafayette,69,16-Feb
